gene,gene_index,mean,var
ZPLD1,6222,0.00806100681791716,0.0162445448234578
ALCAM,6224,0.7259756004481819,1.9903793413745146
CD47,6235,0.5577740132559283,1.1832379064670648
IFT57,6237,1.161228565298639,2.3593126052339803
RETNLB,6242,0.015110987459574647,0.07473880648081871
TAGLN3,6265,2.830978785471561,19.058540322875594
CD200,6272,0.914866323428476,1.729709475000976
CCDC80,6278,0.2695710661728203,0.4477061703817986
GAP43,6315,8.47215550116817,127.92034011287309
LSAMP,6316,0.47611829906445585,0.8956404827656383
FSTL1,6352,0.6775696890864881,1.2941466752609412
SLC12A8,6403,0.1021932730361968,0.16960912383816382
PODXL2,6437,1.5324123346323155,3.31954294427055
GATA2,6447,0.14495719395550785,0.288136493301937
H1FX,6467,1.5520420271439344,3.1782248283938137
TRH,6478,1.0186261787925288,24.61136641440191
COL6A5,6481,0.00013329509122117855,0.00020895926093527663
CPNE4,6492,0.036149636882109495,0.057554866084349135
AMOTL2,6517,0.37878885656731337,0.6034107400718671
CEP63,6519,0.3687189627036826,0.7482150639113955
RBP1,6562,4.961266471074541,23.343711914487482
RP11-442N1.1,6565,0.004432898118870122,0.007127603621302432
ATP1B3,6583,1.278086638153021,2.713416916776729
CHST2,6601,0.11469072460076005,0.20010076230170765
C3orf58,6606,0.39599700036029367,0.6916898176826695
PLSCR5,6616,0.0013302568627608141,0.004265156439662124
ZIC4,6620,0.2489368606731725,0.4096065434452132
ZIC1,6622,0.6246582902825184,1.4182849684664578
CPB1,6631,0.0015298422164147143,0.004261844201933639
RP11-680B3.2,6632,9.770799761566962e-06,1.896005016700163e-05
CP,6638,0.07753874122189795,0.17574380883504695
RP11-206M11.7,6639,0.00011335542501266082,0.0003245860264189017
TM4SF1,6641,0.038554571429296365,0.08823571366431084
PFN2,6650,6.035512275555007,16.74888135931471
RP11-373I8.1,6670,0.000483687465725982,0.00119508973992254
SUCNR1,6684,0.001747358428804719,0.003401993814774451
RP11-451G4.2,6709,0.0020991535219324876,0.00421683714730431
SHOX2,6737,0.021777106536953285,0.06016599412962048
MLF1,6740,1.3880757593703896,3.495162649704567
SMC4,6760,0.39438168450223376,1.155281996647976
RP11-774I5.1,6772,7.678256288226562e-06,1.1708586094739446e-05
SERPINI1,6790,0.3607320499373587,0.9825693336528915
RP11-298O21.5,6795,0.1908086894794419,0.38071587225575854
GOLIM4,6796,0.45470388794913386,0.7293251056797427
CLDN11,6825,0.011586918222150957,0.027415087570523737
SLC2A2,6830,0.004480455330621422,0.01193345477429493
RP11-324C10.1,6847,1.0607293917194828e-05,1.7629292371347036e-05
NAALADL2-AS1,6852,9.117493526765624e-06,1.6509357546899044e-05
KCNMB2,6869,0.14064770428768375,0.2299549928213999
USP13,6889,0.1612351872416892,0.33118069030937236
CCDC39,6897,0.15107443750430746,0.25452726797410724
DNAJC19,6900,1.8353534413653192,4.392316826359462
SOX2,6903,1.3889646308348775,3.732890592559681
AP2M1,6937,3.9473922578672185,6.053564436635815
CRYGS,6975,0.003105558684396585,0.0060590403368536655
EIF4A2,6985,5.594563207920655,9.204219746431338
SST,6998,1.3886873715821861,133.05788305200582
RTP2,6999,3.629429675383384e-05,7.2135705793365e-05
FGF12,7033,0.2063210479139963,0.3856982535735421
HES1,7051,0.7805940124412453,2.581303329304332
PPP1R2,7075,0.6265826674384193,0.9900612860588246
APOD,7077,0.027423427868233704,0.051723163527988884
TCTEX1D2,7096,1.5179692963018503,2.3805024301810405
IQCG,7133,0.5678177414245066,1.4915036554875112
RPL35A,7134,18.292133394972836,52.505464205895464
SPON2,7169,0.0754127108872658,0.12345392394492072
TACC3,7183,0.09942073444491287,0.16279814091734274
C4orf48,7188,4.9715904745884965,13.241184103907663
NSG1,7226,2.1633136239164834,10.634765902030818
MSX1,7230,0.13777796401158132,0.28597807625102256
CRMP1,7236,2.778200322781293,10.9715820656087
AC006296.1,7329,1.1045135248037562e-05,2.4228209765578225e-05
LDB2,7350,0.1451000892601167,0.26566844453683797
QDPR,7353,0.7746185507566836,1.5240815196234325
CLRN2,7354,2.341856982340495e-05,3.851434269855853e-05
SLIT2,7366,0.4981336717182394,0.9864261840155913
KCNIP4,7368,0.08235165660368989,0.1665560835188948
SOD3,7384,0.1254396626595418,0.35235924964457505
